user_id,rank,game_title,score
81911890,4,"Warhammer 40,000 Dawn of War  Soulstorm",0.04519756450087739
81911890,5,Brtal Legend,0.04345919642647419
81943620,1,FTL Faster Than Light,27.333692749781655
81943620,2,Magicka,27.19905615165167
81943620,3,Mark of the Ninja,26.084227632484417
81943620,4,Dishonored,25.902123450067105
81943620,5,Saints Row The Third,24.964690199274063
82020006,1,Portal 2,4.8013681968222555
82020006,2,Left 4 Dead 2,4.44006892122698
82020006,3,Dishonored,4.417821424643075
82020006,4,BioShock Infinite,4.398856431404738
82020006,5,Saints Row The Third,4.339656763863878
82029808,1,Portal 2,2.376784190875703
82029808,2,Half-Life,1.905733740363453
82029808,3,Alien Swarm,1.8931410740023857
82029808,4,Half-Life 2 Deathmatch,1.8342068422860682
82029808,5,Half-Life Source,1.8274938742950784
82046939,1,Portal 2,11.056311894316114
82046939,2,Just Cause 2,9.684195222364357
82046939,3,Left 4 Dead 2,9.3756410160536
82046939,4,Saints Row The Third,9.186959718791337
82046939,5,Dishonored,9.154217521516902
82071844,1,Portal 2,4.658755069732365
82071844,2,Just Cause 2,4.595493765651384
82071844,3,Metro 2033,4.324321360217969
82071844,4,BioShock Infinite,4.016966285260341
82071844,5,Magicka,3.8823846096517407
82112070,1,Left 4 Dead 2,1.8463707757739498
82112070,2,Portal 2,1.7597523145824543
82112070,3,PAYDAY 2,1.5681421004971794
82112070,4,Torchlight II,1.5544805428089055
82112070,5,Garry's Mod,1.4983270284714985
82156706,1,Portal 2,4.646576674259813
82156706,2,Killing Floor,4.516088374039564
82156706,3,Arma 2 Operation Arrowhead,4.500470456708947
82156706,4,Saints Row The Third,4.039833918257412
82156706,5,Dead Island,3.9829945580699113
82174211,1,Magicka,5.470929755492948
82174211,2,Just Cause 2,5.081076304251873
82174211,3,Portal 2,5.015415267579104
82174211,4,Saints Row The Third,4.99868702624017
82174211,5,Trine 2,4.829602986770643
82176452,1,Portal 2,0.2745511188927541
82176452,2,Half-Life 2,0.2584897581367307
82176452,3,Half-Life 2 Episode Two,0.2411406226723286
82176452,4,Half-Life 2 Episode One,0.22823644182034813
82176452,5,Alien Swarm,0.17926404117174558
82203951,1,Portal 2,2.8711579189718455
82203951,2,Garry's Mod,2.6548048213946
82203951,3,PAYDAY 2,2.6064014572197984
82203951,4,Arma 2,2.4236642800474226
82203951,5,Chivalry Medieval Warfare,2.4051496126047702
82212295,1,Portal,1.2523581524623801
82212295,2,Super Meat Boy,1.1201369987132022
82212295,3,Metro 2033,1.080568353841383
82212295,4,Half-Life 2,1.063282170282542
82212295,5,Torchlight,1.0525238013780953
82235763,1,Metro 2033,0.5313336299954461
82235763,2,Betrayer,0.502028284756756
82235763,3,ENSLAVED Odyssey to the West Premium Edition,0.502028284756756
82235763,4,Crysis,0.49744350441559393
82235763,5,"Warhammer 40,000 Space Marine",0.4888395222611863
82263745,1,Portal 2,14.742146402970574
82263745,2,Just Cause 2,14.0012088581137
82263745,3,BioShock Infinite,12.634090276895959
82263745,4,Metro 2033,12.58994157637536
82263745,5,Mirror's Edge,12.537828366702128
82268005,1,Team Fortress 2,0.388678289568539
82268005,2,Left 4 Dead 2,0.3366808766772532
82268005,3,Unturned,0.33299775864872166
82268005,4,Garry's Mod,0.295105553191829
82268005,5,Counter-Strike Global Offensive,0.28719769344278234
82279854,1,Metro 2033,0.09628090325732852
82279854,2,The Chronicles of Riddick Assault on Dark Athena,0.08838154299656975
82279854,3,Medal of Honor(TM) Single Player,0.08558301655766999
82279854,4,Homefront,0.0803417535553974
82279854,5,Call of Juarez Bound in Blood,0.07637036926911049
82287546,1,BioShock Infinite,17.137207097608993
82287546,2,Dishonored,16.611598168113307
82287546,3,Mirror's Edge,15.998794408856822
82287546,4,The Witcher 2 Assassins of Kings Enhanced Edition,15.85771253204578
82287546,5,Magicka,15.444692448714424
82324393,1,Grand Theft Auto Episodes from Liberty City,0.13227178451908342
82324393,2,Just Cause 2,0.11548212726950557
82324393,3,Grand Theft Auto San Andreas,0.10280416486281536
82324393,4,Left 4 Dead 2,0.10015780621164695
82324393,5,BioShock Infinite,0.09907088635925108
82352462,1,Portal 2,11.121523872976805
82352462,2,Just Cause 2,10.882151442780485
82352462,3,Magicka,10.532173750189932
82352462,4,Natural Selection 2,10.254113814103103
82352462,5,Left 4 Dead 2,10.247211386890015
82385352,1,Super Meat Boy,8.305278916206369
82385352,2,Dishonored,8.24488613081718
82385352,3,BioShock,8.149648536409941
82385352,4,Half-Life 2,8.07169598943297
82385352,5,Mirror's Edge,7.985997867573548
82418411,1,Unturned,0.8489373259693014
82418411,2,Garry's Mod,0.7938078516009417
82418411,3,Left 4 Dead 2,0.7650983202531848
82418411,4,Warframe,0.7273811684370362
82418411,5,Robocraft,0.707284476889211
82432677,1,Contagion,0.35397768584559236
82432677,2,Killing Floor,0.3383428621542326
82432677,3,Commandos Behind Enemy Lines,0.3034726215580741
82432677,4,Insurgency,0.30079881990174534
82432677,5,H1Z1,0.2929790319558629
82436907,1,Dirty Bomb,1.928946459079703
82436907,2,Nosgoth,1.77020883540309
82436907,3,Warframe,1.765047842065905
82436907,4,Unturned,1.7272722647233885
82436907,5,Robocraft,1.7202653330547093
82438562,1,Portal 2,0.8616674897282134
82438562,2,FTL Faster Than Light,0.8034394493042714
82438562,3,Dishonored,0.7093193932655706
82438562,4,BioShock Infinite,0.7085286807830525
82438562,5,XCOM Enemy Unknown,0.7060433792538264
82448039,1,Team Fortress 2,0.21259011310690915
82448039,2,Left 4 Dead 2,0.18414979064872403
82448039,3,Unturned,0.1821352853385849
82448039,4,Garry's Mod,0.1614098976332586
82448039,5,Counter-Strike Global Offensive,0.15708464241936543
82512087,1,Left 4 Dead 2,0.5458945573191634
82512087,2,Robocraft,0.5400017462279505
82512087,3,Unturned,0.5311515557214496
82512087,4,Warframe,0.524423291995852
82512087,5,No More Room in Hell,0.4826449086430976
82536970,1,Alien Rage - Unlimited,0.5629740392060218
82536970,2,Dead Effect,0.47579993994680153
82536970,3,Lost Planet 3,0.4655222671095474
82536970,4,Sniper Ghost Warrior,0.4239645279433062
82536970,5,Takedown Red Sabre,0.37955702776696154
82686146,1,Super Meat Boy,3.2533777521687295
82686146,2,Defense Grid The Awakening,3.188606565594749
82686146,3,Osmos,3.1184898141178756
82686146,4,And Yet It Moves,3.0724190522484367
82686146,5,Deus Ex Human Revolution,3.040654217324352
82688906,1,Unturned,0.8843888379139238
82688906,2,Garry's Mod,0.8513047248349076
82688906,3,Left 4 Dead 2,0.8113807859345687
82688906,4,Warframe,0.727278054817716
82688906,5,Portal 2,0.7051909548489729
82695118,1,Portal,0.7395199000115292
82695118,2,Metro 2033,0.622079921362503
82695118,3,Magicka,0.6175422730198548
82695118,4,Audiosurf,0.6074778164015386
82695118,5,Half-Life 2,0.5856518738482008
82728085,1,Thirty Flights of Loving,0.6148643171442345
82728085,2,Snuggle Truck,0.6148643171442345
82728085,3,Screencheat,0.6148643171442345
82728085,4,La-Mulana,0.6148643171442345
82728085,5,Kentucky Route Zero,0.5196552431098519
82778779,1,Garry's Mod,1.623583938078808
82778779,2,Left 4 Dead 2,1.503683549889825
82778779,3,Warframe,1.4197178962491788
82778779,4,Heroes & Generals,1.3857508885015073
82778779,5,PAYDAY 2,1.28512552934114
82792464,1,Team Fortress 2,0.024709528915276138
82792464,2,Left 4 Dead 2,0.02140388614633467
82792464,3,Unturned,0.021169738487803496
82792464,4,Garry's Mod,0.018760809119919244
82792464,5,Counter-Strike Global Offensive,0.018258081042814848
82847127,1,Chime,0.46042878315516317
82847127,2,Monday Night Combat,0.419204470367679
82847127,3,State of Decay,0.3964837952559213
82847127,4,Rayman Origins,0.38522231757893866
82847127,5,PC Gamer,0.37298990291426143
82866826,1,RAGE,0.24188830089878036
82866826,2,Aliens versus Predator Classic 2000,0.222521604214669
82866826,3,Rayman Origins,0.22252158784407017
82866826,4,F.E.A.R. 3,0.21955991733222688
82866826,5,Resident Evil 5 / Biohazard 5,0.2176883813652732
82898860,1,Empire Total War,0.7756905321310859
82898860,2,Rome Total War,0.6356768447283747
82898860,3,Elite Dangerous,0.5692122905128547
82898860,4,"Warhammer 40,000 Dawn of War II  Retribution",0.554979718460423
82898860,5,XCOM Enemy Unknown,0.5102897574745012
82961224,1,Call of Duty Ghosts,2.132023891308008
82961224,2,BioShock Infinite,1.917823588626707
82961224,3,Call of Duty Black Ops,1.9170329250171094
82961224,4,Metro 2033,1.8945857996831401
82961224,5,Call of Duty Ghosts - Multiplayer,1.8748251556926596
83046795,1,Chime,0.6771590199532348
83046795,2,Monday Night Combat,0.616529849348123
83046795,3,State of Decay,0.5831142362191567
83046795,4,Rayman Origins,0.5665518242545664
83046795,5,PC Gamer,0.5485614417479998
83090686,1,The Binding of Isaac,10.747290355601823
83090686,2,FTL Faster Than Light,10.320211588953697
83090686,3,Magicka,10.152532122239784
83090686,4,Hotline Miami,9.976980530046074
83090686,5,Super Meat Boy,9.805185259515552
83123832,1,Counter-Strike Condition Zero,1.3561732232689725
83123832,2,Day of Defeat,0.7893128588213424
83123832,3,Counter-Strike Source,0.6067966437672084
83123832,4,Half-Life,0.5639423476178183
83123832,5,Deathmatch Classic,0.5422500435131326
83135348,1,BioShock Infinite,2.1326705613930574
83135348,2,Magicka,2.113427195059034
83135348,3,Terraria,2.0946228752522966
83135348,4,Left 4 Dead 2,2.074145099933722
83135348,5,Dishonored,2.037707243132514
83148759,1,Magicka,1.4809738054620005
83148759,2,Borderlands 2,1.3752636675226124
83148759,3,Trine 2,1.3737135928627813
83148759,4,Portal 2,1.3239103781950157
83148759,5,BioShock Infinite,1.30101135991378
83160060,1,Grim Dawn,0.7646710546973361
83160060,2,Dungeon Siege 2,0.7107739610200411
83160060,3,Dungeon Siege,0.6389383182359296
83160060,4,Sacred 3,0.47384932199795454
83160060,5,Grotesque Tactics Evil Heroes,0.47384932199795454
83168693,1,Batman Arkham City GOTY,1.2967094663458407
83168693,2,Portal 2,1.2958562988546682
83168693,3,Metro 2033,1.1900029700469665
83168693,4,Portal,1.1883093908714746
83168693,5,The Walking Dead,1.1430216724071105
83188092,1,Insurgency,1.1664033872167097
83188092,2,Killing Floor,1.1561887667605146
83188092,3,Chivalry Medieval Warfare,1.0633009321676357
83188092,4,Left 4 Dead 2,1.029056110449428
83188092,5,Just Cause 2,1.0285419512116856
83198547,1,Dishonored,0.9950029412091297
83198547,2,Just Cause 2,0.9798093120676579
83198547,3,Fallout 3 - Game of the Year Edition,0.9389674538304112
83198547,4,BioShock Infinite,0.9319340199575289
83198547,5,Saints Row The Third,0.9234862980971713
83219649,1,RAGE,0.5025263261363203
83219649,2,Aliens versus Predator Classic 2000,0.46229174307504406
83219649,3,Rayman Origins,0.46229170906489625
83219649,4,F.E.A.R. 3,0.45613879717948147
83219649,5,Resident Evil 5 / Biohazard 5,0.45225065504854484
83234559,1,Portal 2,0.594384804037353
83234559,2,Borderlands 2,0.5789333820619162
83234559,3,Just Cause 2,0.5647416068787777
83234559,4,BioShock Infinite,0.5543635035005693
83234559,5,Batman Arkham City GOTY,0.5501126220524315
83336644,1,Portal 2,1.5866016103044287
83336644,2,Call of Duty Modern Warfare 2 - Multiplayer,1.453585895995832
83336644,3,Half-Life 2,1.4202271874129717
83336644,4,Alien Swarm,1.2826796504410085
83336644,5,Half-Life 2 Episode Two,1.277486456967372
83367883,1,Left 4 Dead 2,0.6121262354112806
83367883,2,Portal 2,0.6038672360638521
83367883,3,Portal,0.6013007887437064
83367883,4,Metro 2033,0.5647011180669209
83367883,5,Half-Life 2 Episode Two,0.545734421039453
83411030,1,Unturned,0.5338938539335947
83411030,2,Garry's Mod,0.5139214120861887
83411030,3,Left 4 Dead 2,0.4898198577811966
83411030,4,Warframe,0.4390481504536471
83411030,5,Portal 2,0.4257144600914486
83420834,1,Portal 2,1.833239903679929
83420834,2,Saints Row The Third,1.5838959677320927
83420834,3,Portal,1.5781766663100094
83420834,4,Borderlands 2,1.5670693876003963
83420834,5,Garry's Mod,1.5617583124744614
83482045,1,Unturned,0.04499575766414995
83482045,2,Garry's Mod,0.04331251080392484
83482045,3,Left 4 Dead 2,0.04128126865935492
83482045,4,Warframe,0.037002306797790374
83482045,5,Portal 2,0.03587856376181806
83497449,1,The Binding of Isaac,7.58748057206845
83497449,2,Bastion,7.4963219450892495
83497449,3,FTL Faster Than Light,7.454932506636357
83497449,4,Torchlight II,7.367693313520261
83497449,5,Just Cause 2,7.056939900417998
83521481,1,Unturned,0.5410446081126657
83521481,2,Left 4 Dead 2,0.5138741535679556
83521481,3,Garry's Mod,0.5065307311742896
83521481,4,Warframe,0.4436944711981928
83521481,5,Robocraft,0.4329246841867379
83572990,1,Warframe,0.49036324488538235
83572990,2,Team Fortress 2,0.4866535019998145
83572990,3,Robocraft,0.47995926521911664
83572990,4,Unturned,0.47863316548466106
83572990,5,Left 4 Dead 2,0.45174634260058555
83578325,1,Unturned,0.6091106853294558
83578325,2,Garry's Mod,0.5863244560972884
83578325,3,Left 4 Dead 2,0.5588273906187171
83578325,4,Warframe,0.5009027877828195
83578325,5,Portal 2,0.4856906005387617
83589156,1,Portal,1.2225676378852428
83589156,2,BioShock Infinite,0.8447784734644436
83589156,3,Half-Life 2,0.8368805984332519
83589156,4,Left 4 Dead 2,0.8325716312659414
83589156,5,BioShock,0.8233028275967069
83599495,1,Magicka,1.5115500596411406
83599495,2,Borderlands 2,1.3783631314050933
83599495,3,FTL Faster Than Light,1.3428126049204376
83599495,4,Portal 2,1.3382014854871511
83599495,5,The Binding of Isaac,1.324820353853891
83625754,1,Portal 2,2.416547090032988
83625754,2,Portal,2.1000690439060676
83625754,3,Garry's Mod,2.0826586940930407
83625754,4,Saints Row The Third,1.9383132612956488
83625754,5,Alien Swarm,1.9303524333421034
83671083,1,Call of Duty Modern Warfare 2,6.0462537310087905
83671083,2,Portal 2,5.499027108039965
83671083,3,Left 4 Dead 2,5.4651130298794754
83671083,4,Just Cause 2,5.405204048371343
83671083,5,Chivalry Medieval Warfare,5.017632406033981
83681553,1,Portal 2,3.215046396031747
83681553,2,Left 4 Dead 2,3.1801616263289763
83681553,3,Tomb Raider,3.0781100161677193
83681553,4,Just Cause 2,3.076815047665133
83681553,5,Metro 2033,3.037817917917813
83746733,1,Metro 2033,4.3025330391355485
83746733,2,FTL Faster Than Light,4.294756130871409
83746733,3,Dishonored,4.290618210022547
83746733,4,Half-Life 2,4.268348513307044
83746733,5,Just Cause 2,4.23588964962819
83751255,1,Dishonored,1.2330660506195967
83751255,2,BioShock Infinite,0.9692970469394475
83751255,3,Portal 2,0.9393876355340176
83751255,4,Metro 2033,0.936358522107107
83751255,5,Alan Wake,0.9143360563907846
83758687,1,Unturned,0.08303912870178289
83758687,2,Garry's Mod,0.07993271689944381
83758687,3,Left 4 Dead 2,0.07618408399217273
83758687,4,Warframe,0.06828731142564301
83758687,5,Portal 2,0.0662134571905762
83758973,1,Unturned,0.08303912870178289
83758973,2,Garry's Mod,0.07993271689944381
83758973,3,Left 4 Dead 2,0.07618408399217273
83758973,4,Warframe,0.06828731142564301
83758973,5,Portal 2,0.0662134571905762
83770731,1,Portal 2,19.368772210888366
83770731,2,The Binding of Isaac,18.491522137014126
83770731,3,Trine 2,18.374160877086556
83770731,4,Dishonored,18.218750984069892
83770731,5,BioShock Infinite,17.98069120198425
83806417,1,Unturned,0.20214169741167076
83806417,2,Left 4 Dead 2,0.1935190175232005
83806417,3,Garry's Mod,0.18799961329714746
83806417,4,Warframe,0.16566251523936648
83806417,5,Robocraft,0.16197403718237247
83813208,1,Unturned,0.31612602430416414
83813208,2,Garry's Mod,0.30430006191417214
83813208,3,Left 4 Dead 2,0.29002919423916096
83813208,4,Warframe,0.25996655563349325
83813208,5,Portal 2,0.2520714909264385
83849502,1,Hotline Miami,3.8991286184700797
83849502,2,Bastion,3.8843130831313077
83849502,3,Trine 2,3.8516040694600715
83849502,4,Magicka,3.834586796880757
83849502,5,FTL Faster Than Light,3.726144550839691
83851086,1,Unturned,0.14506187198721646
83851086,2,Garry's Mod,0.1396352506069657
83851086,3,Left 4 Dead 2,0.1330867268516827
83851086,4,Warframe,0.11929177706033813
83851086,5,Portal 2,0.11566894066657249
83867981,1,Team Fortress 2,0.2097368036437452
83867981,2,Left 4 Dead 2,0.18167819715541123
83867981,3,Unturned,0.17969072982451303
83867981,4,Garry's Mod,0.1592435109578176
83867981,5,Counter-Strike Global Offensive,0.1549763077927805
83878895,1,Insurgency Modern Infantry Combat,0.12393271767566302
83878895,2,Zombie Panic Source,0.11563245622928693
83878895,3,D.I.P.R.I.P. Warm Up,0.10491689874992846
83878895,4,Rising Storm/Red Orchestra 2 Multiplayer,0.0981671439549066
83878895,5,Killing Floor,0.08996969967848645
83928705,1,Portal 2,1.1766910646325783
83928705,2,Just Cause 2,1.098695817758499
83928705,3,The Binding of Isaac,1.0580081256143021
83928705,4,Portal,1.047169288606463
83928705,5,BioShock Infinite,1.0352320346210464
83955783,1,Counter-Strike Condition Zero Deleted Scenes,0.7906689663160132
83955783,2,Counter-Strike,0.677586505301228
83955783,3,Day of Defeat,0.45893559945893037
83955783,4,Deathmatch Classic,0.42565613685873166
83955783,5,Ricochet,0.23352945480055026
83962500,1,Unturned,0.30917363767764716
83962500,2,Garry's Mod,0.2976077572057663
83962500,3,Left 4 Dead 2,0.2836507409126239
83962500,4,Warframe,0.25424925346355554
83962500,5,Portal 2,0.2465278205933786
83965474,1,Call of Duty Black Ops,1.7343837627146823
83965474,2,Call of Duty Modern Warfare 2,0.5598011478050013
83965474,3,Call of Duty Modern Warfare 3,0.4869193032275734
83965474,4,Call of Duty Modern Warfare 3 - Multiplayer,0.4245212255004256
83965474,5,Call of Duty Black Ops II,0.3738742259444509
83975567,1,Half-Life 2,8.056844838525945
83975567,2,Saints Row The Third,6.9295087489756755
83975567,3,Just Cause 2,6.909097768005321
83975567,4,Magicka,6.84610077922731
83975567,5,BioShock Infinite,6.812361758699256
83978676,1,Unturned,0.3020197047726999
83978676,2,Garry's Mod,0.2907214458661763
83978676,3,Left 4 Dead 2,0.27708737935253125
83978676,4,Warframe,0.2483662095078234
83978676,5,Portal 2,0.24082344197631578
83992730,1,State of Decay,0.8953554512834188
83992730,2,Call of Duty Black Ops,0.8599205407470489
83992730,3,Call of Duty Modern Warfare 2 - Multiplayer,0.8513044047708468
83992730,4,Serious Sam 3 BFE,0.8234780793902099
83992730,5,Monday Night Combat,0.8136972271347543
83999409,1,Unturned,0.45812210029192657
83999409,2,Garry's Mod,0.44098420492250356
83999409,3,Left 4 Dead 2,0.42030321262946196
83999409,4,Warframe,0.37673717225470804
83999409,5,Portal 2,0.36529583763666174
84026704,1,Unturned,0.37662063017327474
84026704,2,Garry's Mod,0.36253162431705693
84026704,3,Left 4 Dead 2,0.3455298504557857
84026704,4,Warframe,0.30971435591920116
84026704,5,Portal 2,0.3003084734020161
84045371,1,Garry's Mod,3.145196750168321
84045371,2,PAYDAY 2,3.11280830320643
84045371,3,Killing Floor,3.0991048585256773
84045371,4,Arma 2 Operation Arrowhead,3.049956334954327
84045371,5,Just Cause 2,2.9972871795677722
84054119,1,Age of Empires III Complete Collection,0.6328298660250623
84054119,2,Age of Mythology Extended Edition,0.5863777352725384
84054119,3,Torchlight II,0.579562425552196
84054119,4,Portal 2,0.5446798957830632
84054119,5,Orcs Must Die!,0.5312990581142629
84079486,1,The Binding of Isaac,0.4012486464288823
84079486,2,Magicka,0.4008901329700796
84079486,3,Portal 2,0.39351127244532513
84079486,4,Torchlight II,0.3814739808792049
84079486,5,Chivalry Medieval Warfare,0.3561867443213102
84095423,1,Unturned,0.1710641523169477
84095423,2,Garry's Mod,0.1646648113072065
84095423,3,Left 4 Dead 2,0.15694246738747827
84095423,4,Warframe,0.14067477857315513
84095423,5,Portal 2,0.13640255025986603
84156493,1,Left 4 Dead 2,0.8485467268258182
84156493,2,Unturned,0.8018781653458797
84156493,3,Garry's Mod,0.7602646370006038
84156493,4,Warframe,0.7157618356278211
84156493,5,Portal 2,0.7061956369822688
84221022,1,Dishonored,1.1662293419377876
84221022,2,BioShock Infinite,1.1495110943313616
84221022,3,L.A. Noire,1.0752485289708749
84221022,4,Just Cause 2,1.065432846611575
84221022,5,Tomb Raider,1.0580952054107386
84293720,1,Unturned,0.513192456950843
84293720,2,Garry's Mod,0.49399443392161946
84293720,3,Left 4 Dead 2,0.4708274021624348
84293720,4,Warframe,0.42202433571946535
84293720,5,Portal 2,0.40920765077959803
84318201,1,Portal 2,4.387398895177985
84318201,2,Left 4 Dead 2,3.957238281530806
84318201,3,Magicka,3.949433637821634
84318201,4,BioShock Infinite,3.6365494575328463
84318201,5,Torchlight II,3.6297877261440803
84371132,1,RAGE,0.6595890079439356
84371132,2,Aliens versus Predator Classic 2000,0.6067792597851377
84371132,3,Rayman Origins,0.6067792151452481
84371132,4,F.E.A.R. 3,0.5987032341759123
84371132,5,Resident Evil 5 / Biohazard 5,0.5935998680883935
84377525,1,Unturned,0.1945860760478236
84377525,2,Garry's Mod,0.18730680309956552
84377525,3,Left 4 Dead 2,0.17852260967926578
84377525,4,Warframe,0.1600180563297058
84377525,5,Portal 2,0.1551583815690752
84395245,1,FTL Faster Than Light,0.7292171900802861
84395245,2,Portal 2,0.6713952110298631
84395245,3,XCOM Enemy Unknown,0.6416878934894762
84395245,4,Magicka,0.630367346007305
84395245,5,BioShock Infinite,0.6080180280763419
84414029,1,Unturned,0.14506187198721646
84414029,2,Garry's Mod,0.1396352506069657
84414029,3,Left 4 Dead 2,0.1330867268516827
84414029,4,Warframe,0.11929177706033813
84414029,5,Portal 2,0.11566894066657249
84428602,1,Red Faction Guerrilla Steam Edition,0.5435719222733518
84428602,2,Dishonored,0.5392058000872979
84428602,3,Metro 2033,0.5130876241984169
84428602,4,Red Faction Armageddon,0.5076916278249936
84428602,5,F.E.A.R. 3,0.4826666698033563
84432612,1,Max Payne 3,2.1476538608190205
84432612,2,Hotline Miami,2.0018277481623095
84432612,3,Tomb Raider,1.9894555732588248
84432612,4,BioShock,1.9792883235525909
84432612,5,Far Cry 2,1.924281950194377
84455820,1,FTL Faster Than Light,13.29222033642127
84455820,2,Magicka,12.95331851092418
84455820,3,Bastion,12.43680653757449
84455820,4,Dishonored,12.323376931618446
84455820,5,Monaco,12.159302835565473
84471496,1,Just Cause 2,2.7404571214140057
84471496,2,FTL Faster Than Light,2.7214835038186105
84471496,3,Insurgency,2.6474926218583823
84471496,4,Don't Starve Together Beta,2.546939085877481
84471496,5,Left 4 Dead 2,2.4341116937031892
84487058,1,X-COM UFO Defense,1.0046974713215817
84487058,2,Her Story,0.9934714611646005
84487058,3,Batman Arkham Asylum,0.9934714611646005
84487058,4,DEFCON,0.9472378926226813
84487058,5,Legend of Dungeon,0.9069112295074351
84507921,1,Grim Dawn,0.3657813215483303
84507921,2,Dungeon Siege 2,0.3399995817638967
84507921,3,Dungeon Siege,0.3056369153723378
84507921,4,Sacred 3,0.22666639485104592
84507921,5,Grotesque Tactics Evil Heroes,0.22666639485104592
84513749,1,Prison Architect,2.772301480782072
84513749,2,Dishonored,2.7623159168678155
84513749,3,The Witcher 2 Assassins of Kings Enhanced Edition,2.729784808182072
84513749,4,FTL Faster Than Light,2.7181564486726666
84513749,5,Just Cause 2,2.7110253858703453
84514126,1,Portal 2,1.1200404320912403
84514126,2,Half-Life 2,1.0545175760427943
84514126,3,Half-Life 2 Episode Two,0.9837412001885444
84514126,4,Half-Life 2 Episode One,0.9310981646929161
84514126,5,Alien Swarm,0.731313625463148
84555487,1,Unturned,0.2792225786383211
84555487,2,Garry's Mod,0.26877713770797795
84555487,3,Left 4 Dead 2,0.2561722011786497
84555487,4,Warframe,0.22961896978739305
84555487,5,Portal 2,0.22264554730225414
84560845,1,Left 4 Dead 2,0.6752170984895632
84560845,2,Portal 2,0.6427224029886572
84560845,3,The Binding of Isaac,0.6294533945145836
84560845,4,Unturned,0.6278549898057878
84560845,5,Team Fortress 2,0.6269373798201793
84585204,1,Metro 2033,1.6912916844067187
84585204,2,Portal,1.574885865418854
84585204,3,Dead Island,1.5633153935499964
84585204,4,Portal 2,1.5513059555409767
84585204,5,Torchlight,1.5428468823815291
84610577,1,Team Fortress 2,0.36053750919040806
84610577,2,Left 4 Dead 2,0.3123047721651938
84610577,3,Unturned,0.30888831635662495
84610577,4,Garry's Mod,0.2737395526108429
84610577,5,Counter-Strike Global Offensive,0.26640423151505105
84659295,1,Portal 2,0.8982089799377776
84659295,2,Half-Life 2,0.738364868778574
84659295,3,Half-Life 2 Episode Two,0.6407981899956628
84659295,4,FTL Faster Than Light,0.6300379349859092
84659295,5,BioShock,0.6087186788513358
84668956,1,Unturned,0.3020197047726999
84668956,2,Garry's Mod,0.2907214458661763
84668956,3,Left 4 Dead 2,0.27708737935253125
84668956,4,Warframe,0.2483662095078234
84668956,5,Portal 2,0.24082344197631578
84686973,1,Unturned,0.18310524302484937
84686973,2,Garry's Mod,0.17625545670248463
84686973,3,Left 4 Dead 2,0.16798954218450052
84686973,4,Warframe,0.15057678168819075
84686973,5,Portal 2,0.14600383409533063
84706664,1,FTL Faster Than Light,0.38438136451569443
84706664,2,Portal 2,0.3539025284312729
84706664,3,XCOM Enemy Unknown,0.3382433538978013
84706664,4,Magicka,0.3322761228074555
84706664,5,BioShock Infinite,0.3204954606958659
84738098,1,Day of Defeat Source,0.5924960555359085
84738098,2,Half-Life 2,0.5655071793766722
84738098,3,Portal 2,0.5510877997803779
84738098,4,Portal,0.5340884831048626
84738098,5,Killing Floor,0.4968384509983723
84853093,1,Unturned,0.6005997245382687
84853093,2,Garry's Mod,0.5781318819445973
84853093,3,Left 4 Dead 2,0.5510190265148682
84853093,4,Warframe,0.4939037905731251
84853093,5,Portal 2,0.4789041596547084
84863268,1,Portal 2,0.9355410568595587
84863268,2,Half-Life 2,0.8226143192415907
84863268,3,Half-Life 2 Episode Two,0.7751394651997998
84863268,4,Half-Life 2 Episode One,0.7544740930668783
84863268,5,Audiosurf,0.6402216146894067
84883272,1,Bastion,7.906644037428269
84883272,2,Super Meat Boy,7.80250112577282
84883272,3,Osmos,7.03150508198386
84883272,4,FTL Faster Than Light,7.0087023986653785
84883272,5,Magicka,6.857948975940974
84884010,1,Bastion,1.5745708631284538
84884010,2,Prison Architect,1.5051218976074985
84884010,3,XCOM Enemy Unknown,1.4839397643126593
84884010,4,Hotline Miami,1.4660891333365242
84884010,5,Gunpoint,1.4472102944312917
84908294,1,Call of Duty Modern Warfare 2,2.481413140566958
84908294,2,Call of Duty Modern Warfare 3 - Multiplayer,1.2033447282050445
84908294,3,Call of Duty Black Ops,1.1153830616896958
84908294,4,Left 4 Dead 2,0.911695215866331
84908294,5,Portal 2,0.8966252689363186
84925352,1,Portal 2,1.7699636399340324
84925352,2,Left 4 Dead 2,1.628185661672523
84925352,3,Just Cause 2,1.6057127913125873
84925352,4,The Binding of Isaac,1.599019857254544
84925352,5,Terraria,1.5818354841737041
85009082,1,Unturned,0.11599379565803117
85009082,2,Garry's Mod,0.11165458230809051
85009082,3,Left 4 Dead 2,0.1064182778545054
85009082,4,Warframe,0.09538761510839777
85009082,5,Portal 2,0.09249073711692966
85018813,1,Unturned,0.06474976997401115
85018813,2,Garry's Mod,0.06232754502065985
85018813,3,Left 4 Dead 2,0.05940454808827995
85018813,4,Warframe,0.05324703878858395
85018813,5,Portal 2,0.051629950714810344
85041261,1,Unturned,0.8474853922480807
85041261,2,Garry's Mod,0.8157818006287135
85041261,3,Left 4 Dead 2,0.7775237928740574
85041261,4,Warframe,0.6969304689716158
85041261,5,Portal 2,0.6757650112247886
85045079,1,Unturned,0.7343410710133255
85045079,2,Garry's Mod,0.7068700967196232
85045079,3,Left 4 Dead 2,0.6737197596797533
